customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
27cb6f2a-8da0-4097-be0f-051b1b66b5a9,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Two year,No,Mailed check,109.7,3288.64,No
35ebd32d-9ad6-40ab-8821-2ddb45b89cd9,Female,0,No,No,16,No,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,One year,No,Electronic check,66.03,5515.99,Yes
afffcfd2-341e-440b-97c7-00aab7b56ea7,Female,0,No,No,41,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),91.66,,No
81627cf1-4394-42e6-9a58-7e8aa25d6b29,Female,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,70.09,2337.76,Yes
e87d1c78-e7c4-41c7-8049-7b717d106c60,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),95.93,4536.35,No
a2607723-17a0-4f49-8d01-280fd89a40c0,Female,0,Yes,No,34,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),86.15,4758.78,No
0b49452d-46d4-43f3-9450-281c6c6f7633,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet service,Two year,No,Credit card (automatic),72.97,8362.15,No
217d65a0-c568-41cd-9563-f61600e85ece,Male,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,65.48,7732.76,No
295d6fbf-430f-401d-bad4-09e2a319dcb4,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,No,Mailed check,36.37,3993.01,No
b4a69f3c-8d3a-4d99-b11c-21c9bdc14f1f,Female,1,No,No,33,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,64.38,7986.21,No
1ca3c448-0279-46a6-8f97-97b06d7ce3c9,Male,0,Yes,Yes,29,No,No phone service,No,No,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),34.6,4915.83,No
b0e6a969-e213-42b0-b1ee-dba313432e61,Female,0,Yes,Yes,28,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Electronic check,47.28,3466.45,No
093923de-8bab-4e3b-a628-6bfbe767dcea,Female,1,Yes,No,67,Yes,No,No,No internet service,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,37.51,7976.26,No
8d7248e2-951f-48d0-9e84-f058d5a804eb,Male,0,Yes,Yes,65,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),113.37,7753.71,No
0ab54bde-20a0-4502-ae06-809725e97977,Male,0,Yes,No,8,Yes,Yes,No,Yes,Yes,Yes,No internet service,No,No,Two year,No,Electronic check,87.96,6701.35,No
eededb07-e623-4689-9d59-cd2a4eea04e7,Female,0,No,No,23,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,106.96,468.57,No
0a368ce7-dc57-4131-b8e1-daa7cbceabde,Male,0,No,No,41,Yes,No,DSL,No,No,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),57.77,,No
ae9bec36-35c7-436c-9b99-62c6e61fecc0,Female,0,No,No,59,Yes,No,DSL,No,No,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),35.54,8445.79,No
5a8aaeca-1a50-4ec3-aabc-25fa3fe12e47,Male,0,Yes,Yes,70,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.32,4889.72,No
dfed2c43-e256-46dc-8f54-86b7c7b5b2bc,Female,0,Yes,Yes,32,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),71.95,4704.81,No
bfddc3d9-9ee3-4c2a-b94d-62046808593f,Male,0,No,Yes,32,Yes,No phone service,DSL,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,112.25,7390.8,Yes
3c9ad14c-ee0c-4eb5-acfe-db992790cebd,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.66,509.17,No
ccc56569-f9e8-4369-a999-b735dd56cc94,Male,1,No,No,14,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,116.64,4832.72,No
698c206f-e1a4-4e10-ad53-4dd0cf8ebc5a,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,27.5,5210.12,No
ecab3301-bc8f-4d29-adea-94930658663a,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),39.67,8156.67,No
696608aa-ee49-4329-884a-7b28550a1b46,Male,0,No,No,28,Yes,Yes,No,No,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,92.9,2852.97,No
bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822,Female,0,No,No,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),19.63,2171.23,No
28c13091-444d-410b-bf87-e362cf8d446a,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,69.87,2214.39,Yes
61ee411a-1bac-47a7-b386-f7a4c991603f,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No,No internet service,One year,No,Mailed check,72.02,1270.06,No
787f2425-dbcc-4477-89e9-db0adf465290,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,One year,Yes,Electronic check,34.38,629.68,No
eb1fa9f2-d10b-41d0-b317-347038f16a81,Male,0,No,No,17,Yes,Yes,No,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),97.28,5497.59,Yes
d20eac17-4e20-4d1a-9983-36e375d66ed4,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,85.95,1572.21,No
39118497-3a43-42ba-9f0f-06cbcb9bc326,Female,0,Yes,Yes,66,Yes,No,DSL,No,No,No,No,No internet service,Yes,One year,Yes,Electronic check,39.55,,No
6601ddd0-3170-4437-a8f7-ef5a060edf5b,Male,0,Yes,No,28,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),20.48,8209.16,No
11c58ef0-dd46-4c09-8752-87aa5408f9ac,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),40.55,6211.88,No
59e4b671-4774-4c58-85f8-bc16f7860b50,Female,0,No,No,41,Yes,Yes,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),38.7,599.19,No
adf4e62d-6651-429e-8268-690ba43825b5,Female,0,No,No,28,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),55.89,3220.73,Yes
54c63cd8-8945-4f27-97fa-2d8dfb2ca025,Male,0,No,No,2,Yes,No,DSL,No internet service,No internet service,No,Yes,No,No,Two year,No,Credit card (automatic),70.31,1234.85,No
e08596db-1d87-4966-8710-d430f071d879,Female,0,No,Yes,9,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,One year,Yes,Mailed check,89.88,3365.71,No
94a1875d-2db6-4edb-82de-ffccf86c2ca2,Female,0,No,No,10,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),82.21,2831.02,No
09cb3942-43f5-4a85-bbc9-f87af668a617,Male,0,No,Yes,7,Yes,No,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,21.63,7637.82,No
587ef344-6f3f-420c-98b8-e4cc1bc044fc,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,One year,No,Credit card (automatic),109.01,8109.13,No
6fb78271-504d-481f-8953-5b63ba81edd9,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.22,2696.21,No
1d9af659-82ec-4f2d-bbf6-e16f9b3080d5,Male,0,Yes,No,69,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,One year,No,Credit card (automatic),52.61,4591.65,No
30a900ad-939b-462d-a645-f129629c2ae3,Male,1,No,No,42,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),83.44,2404.45,No
6fa17735-b572-43d0-8b5c-ea6a41357e8c,Male,0,No,Yes,22,Yes,No,No,Yes,Yes,No internet service,No,No,No internet service,Two year,No,Mailed check,67.34,3501.55,No
ce777f00-ecf2-4e76-8519-7ff4006ed6e3,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,116.36,5941.61,Yes
f0b5156b-b82c-4074-afd5-dea589d7fd6c,Male,0,No,Yes,51,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.52,756.31,No
3270e4fa-abae-4f43-bcae-8081bdf070aa,Male,0,Yes,Yes,20,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),40.33,196.63,No
f2e9702d-11e9-4daa-ae69-81a35d3d9e56,Female,0,Yes,No,36,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,One year,No,Electronic check,76.61,4399.54,No
9f871ce7-5487-4d4f-abb7-a385aa0b7b14,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,22.77,1113.81,No
1fe771d6-d917-4793-a9d3-c2e6505cc686,Female,0,No,Yes,63,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No,Two year,No,Credit card (automatic),69.52,6399.05,No
81d2c7de-4ce1-4b90-a669-7833b841d0a0,Female,1,Yes,No,72,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),75.66,1258.05,No
5380b904-688c-4015-aab9-7e494f2d4796,Male,0,Yes,Yes,49,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),23.63,3281.81,No
8dedf9fb-4bb0-4f20-b27c-40266703b636,Male,0,No,Yes,12,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,No,One year,Yes,Mailed check,61.46,5191.63,Yes
aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,Female,0,Yes,No,13,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),111.55,8653.59,No
bf85bf0e-ad64-456c-a10f-aa3ff0bbac67,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,86.33,4921.86,No
91b0e1d9-9d92-42af-ac8d-0e44e71e43a6,Female,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,47.96,,No
d56f0350-8c45-4ce2-a7f4-8ad54d0b0d1a,Female,0,Yes,No,36,No,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.12,8125.71,No
35ce8841-4973-4d6c-8dca-bfb7001a9a8b,Male,0,No,Yes,9,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,36.06,2568.92,No
9b4e2c24-9479-41e6-8927-7d9b6e0d2648,Male,1,No,No,26,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),105.0,7146.54,Yes
7118e364-7709-4749-927e-ecfaa79ac9aa,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,88.57,3579.29,Yes
82dc4c8e-36b5-429a-acf5-e81e71316269,Female,1,Yes,Yes,64,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,No,Mailed check,28.63,1513.89,No
f5b78cc7-e6b3-4944-8b32-3e357922bac2,Female,0,No,No,58,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),100.73,4155.52,No
a8aa7158-2b70-4525-bc67-f831cbc84759,Male,0,No,No,13,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),30.17,8110.67,No
a9f25336-83f4-49a9-88a6-39d015b52908,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),83.4,2024.81,No
17e8392a-55ce-45db-9e87-e04ca2086977,Female,1,Yes,No,8,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),33.96,,Yes
3c20592f-c04a-46c4-b3b6-3fe1d1843324,Female,0,Yes,No,15,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),61.31,6357.95,No
ce7ae7f6-3982-4cff-8f77-a665ac3c5640,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),88.27,2829.58,No
0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,Male,0,No,No,35,No,Yes,No,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,80.84,1948.51,No
9c7c7377-79a2-4903-bbe3-3b243eae0032,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),48.86,2311.09,Yes
74962764-12a4-4ef0-84bb-b7a9d98868dd,Male,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,45.91,6166.8,Yes
935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,Male,1,Yes,No,6,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.62,5762.59,Yes
624c69b6-b244-45a7-b7e5-848131c681ec,Female,0,No,No,47,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,21.73,3415.1,No
25c73c44-3e75-43b4-a64f-a6637e8f8095,Female,0,No,Yes,22,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.03,729.62,No
e4855aa1-016b-4287-b008-05cca7f36ae9,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),68.57,5607.17,Yes
e2add909-c521-4f2d-9c45-d539c03f3538,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,47.18,827.09,No
3805f907-6cd6-4193-8746-8f591b494e15,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,24.27,1153.82,Yes
b227462c-f53d-4330-8dda-24ba2d06e8cf,Female,1,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),67.76,5507.95,No
8eb22579-0cdb-4ca4-b6ec-bdd68498e113,Female,0,No,No,24,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Credit card (automatic),79.1,2686.94,No
1f115b76-d92c-4227-aadf-50853fcb7546,Female,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,101.82,,Yes
76f2dbfe-cd29-436f-a222-82e174daaebf,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,56.44,5280.23,No
8f15ba58-fce6-4504-87f8-424daae65fc1,Male,0,Yes,No,39,No,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.93,1173.2,No
c1581092-f335-4ba3-913a-7052986f9025,Female,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,30.87,8368.32,Yes
d0a44432-9cd6-4852-b14c-7df4e4347d51,Male,0,No,No,20,Yes,No,No,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),83.87,1352.67,No
6d3ee1dc-8139-4443-a45b-712eb8225688,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),51.55,5874.09,No
722764e6-8c41-461b-a827-a1b9d4a02e53,Male,0,Yes,No,54,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,29.72,8173.92,No
dc8aee30-be60-43f7-a8be-9288e5af6e39,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,2595.74,No
c074718e-425a-409f-b337-c59979844388,Male,0,Yes,No,4,Yes,No,No,No,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,32.67,1331.23,No
46fde062-a33d-47af-9701-410d3f4b1a70,Male,0,Yes,No,48,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),36.05,6276.22,No
7c0e8cd8-8573-4793-8715-b2b9c40c5d91,Male,0,No,No,30,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),56.54,491.66,No
709b7d97-464c-44af-bd3f-3799a07295e9,Female,1,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,43.11,7526.09,No
3c07c574-4925-4af1-b6aa-e05b13d5f2f7,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,57.11,462.07,No
e49d681d-51d8-4c64-95fa-1ab8458f1f19,Male,0,No,No,23,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,72.65,5613.33,Yes
269cd696-236c-4b87-94a0-bccb8a476a87,Male,1,No,Yes,50,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,25.96,55.09,No
271e3ee2-b1a6-41f1-a20e-99d33b33f3d8,Female,0,Yes,No,68,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.22,4135.93,No
6a34c854-1071-4d51-b6c5-9dacb4d7e28e,Female,0,Yes,No,19,No,Yes,No,No internet service,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),60.46,5030.87,No
7746d0ba-8ae8-405b-94b4-a48268586eba,Female,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.71,3780.3,Yes
d5385b0e-34f3-493c-8ff0-a55c6a702e2f,Male,0,Yes,No,43,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,65.79,394.17,No
c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.08,226.32,Yes
05000bc6-b20d-4b6e-b231-1f1795863a76,Female,1,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),99.49,5319.33,No
9360715f-c3fe-4183-a172-b725db52ca58,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,54.47,5260.34,No
f1578470-0182-47c4-ba1b-58066160a6b4,Male,1,Yes,Yes,16,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.38,513.78,No
63d62a39-c0e3-4efd-8c71-e0fe5a0cdd7c,Male,0,No,Yes,36,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,One year,No,Electronic check,96.83,6655.73,No
d5f25073-f414-42b1-a442-9ebbda7b9095,Female,1,Yes,Yes,2,No,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,110.86,7056.26,No
bc10fa52-bf5d-4fdf-89c8-d2ab6b44fa8d,Female,0,Yes,No,14,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,104.55,7447.56,No
e5d6f6e6-9a6e-42f5-8cc4-29038bcf53a1,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),41.93,8195.81,Yes
45df16b6-382c-443f-bcfc-9b793875394c,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),86.25,5530.79,No
638c254c-076e-4bba-bc53-08bf6f92f25e,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,107.33,427.81,No
cc530e36-addc-4e13-ab3b-4d37560c95ee,Female,0,No,Yes,1,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,35.08,4027.64,Yes
d72b6108-2a40-4f12-b963-f37f67814c1f,Male,0,Yes,Yes,54,Yes,No,No,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.88,8085.32,No
fb10987f-20ac-4703-ab67-146a77a6e17c,Female,0,Yes,No,34,No,Yes,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.04,6293.24,Yes
e82c7d7b-06e7-45f9-88bc-539c9f4c3b79,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.55,3868.09,No
a9ba5a27-907b-4e36-9786-48f864de82e6,Female,0,No,No,30,Yes,No,No,No,No internet service,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),52.98,79.31,No
6db99102-a48b-4dbe-957d-94a106f028ff,Male,0,No,No,27,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),67.79,2879.93,No
2e85cb21-7631-4e9d-9de9-f86322bd3388,Male,1,Yes,Yes,17,Yes,No,No,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,35.52,4148.38,No
53cd6268-610c-4373-8299-9aa40cdf742b,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,34.32,6009.14,Yes
56666f9f-53ac-4ab9-b467-2cd9362f5e5c,Male,0,No,No,32,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),88.56,7410.26,No
473bd358-610e-4a64-a130-1617c2dff335,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,51.9,2737.35,Yes
6bebac31-d4f8-4d72-b382-1cfdc083b73a,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,98.74,1580.05,No
78660765-14f7-4e8d-95bc-b8d04094dded,Male,1,Yes,No,22,Yes,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),58.18,2146.74,No
0d557b61-8a17-4dfe-bfc0-0dc804f64d86,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,18.64,4369.2,Yes
39669fa7-5997-4043-b3b1-025bfff9f585,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,One year,No,Mailed check,94.85,7053.92,Yes
f510ab53-c7fe-439f-9190-f938a66fd7f7,Male,0,No,No,26,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.48,,Yes
07f194f9-c115-4d6d-8a4e-5b70a6d964a3,Female,0,Yes,No,33,Yes,No,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,63.15,1088.62,No
d6d7b3b8-3309-4d35-bf4d-f561f319c125,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Mailed check,68.22,1564.95,No
3d114802-2702-478b-9f0f-da8d05379ff6,Male,1,No,No,71,Yes,No,DSL,No internet service,Yes,No,No,Yes,No internet service,One year,No,Electronic check,32.37,2501.38,No
1d48a071-ab61-47b1-b93b-4c3220500494,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,35.8,,Yes
770c7798-37cc-463b-b2a0-345990604f62,Female,1,No,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),36.92,755.12,No
5e6fea07-c453-4f1d-8199-2fdfb31022f0,Male,0,Yes,Yes,21,Yes,Yes,No,No,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,80.91,565.68,No
f6b751f7-9b74-4245-9b1b-c8952af43ab7,Male,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),30.23,334.77,No
c71d5e60-1d52-46ab-b7e6-427cbf780e3f,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.29,8392.53,No
4fa03f26-f6f7-40cc-a9ec-8e49d1bdb8c0,Female,1,No,No,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,24.67,2769.29,No
edcb8cb6-0692-4c63-9424-aed51bac5c15,Male,0,Yes,No,2,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,No,Mailed check,106.67,5640.29,No
e87466d7-ad66-41bd-9367-6a024fdc6e1b,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,117.21,1830.84,No
f1043785-658b-4523-a014-1de9f54ad0a2,Male,0,No,No,31,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),93.77,8176.4,No
9793b9b4-1374-4146-b2c5-bd89b70b3420,Female,0,No,Yes,33,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),22.97,2954.95,No
3e2b6091-a092-452a-94a0-57a7b0cc1b3b,Male,0,No,No,26,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.92,1474.86,Yes
4d3485c5-c5c1-4eb4-b27b-3d901a16342c,Male,0,Yes,No,42,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,93.66,2711.46,No
