customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
cbb8cd96-7aa4-4010-80fd-d21336d405b1,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,38.13,4544.78,Yes
85059dd0-45ee-40f2-ad99-1f7f44a83b9f,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),112.83,5819.69,No
92a77c5d-3c6f-4303-8d8f-02f187bbea9d,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),105.56,5843.92,Yes
b5406fd2-524b-471a-b83d-c5ec359a59a8,Female,0,No,No,69,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,55.96,4883.73,No
0adc13d2-f76a-49b2-8fa7-f1e0fca24564,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,One year,No,Electronic check,25.3,7703.26,Yes
2192a50a-4909-4a7b-8345-95a48858c86e,Male,0,No,No,36,Yes,No,No,No,No internet service,No,Yes,No internet service,No,Two year,Yes,Credit card (automatic),112.49,2295.78,No
e045d385-1def-4925-a99d-a634739ecb5e,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,115.83,8044.71,No
d14c60d1-d94f-4200-ba8e-56cf44aa6317,Female,0,Yes,No,7,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),32.94,8223.95,No
dcad24cf-1c8b-41c7-8232-2c0041f72c30,Female,1,No,Yes,55,Yes,Yes,No,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,64.95,1297.62,No
c43e6717-0b02-4b74-b64e-b8333b902bc4,Female,0,No,Yes,26,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),94.39,2218.84,No
14cc995c-e117-4728-bb02-6f1aaa4e822b,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49.45,2587.58,No
6774ccf1-e71e-4a62-a176-ec3ead9af94f,Female,1,Yes,No,16,Yes,No,No,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),52.06,,No
02c1a0ca-3de7-4b26-8516-bc30b164e2e9,Male,0,Yes,No,40,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,67.73,,No
6f546901-949d-4c88-a26b-6377bfdfb25b,Male,1,Yes,No,26,Yes,No,No,Yes,Yes,No internet service,No,Yes,No internet service,One year,Yes,Credit card (automatic),81.87,,No
6d39cc40-9a4a-4706-b6ff-14c72220a76e,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Two year,No,Credit card (automatic),57.92,1624.57,No
5e49b2ee-25cb-4633-b935-6909659e8eec,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,104.81,8173.28,No
6d249260-599e-45d9-a9e4-46826ba0bc0c,Female,1,No,No,33,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,94.56,740.33,No
55c6e25a-7f5e-4d56-a797-d12453873c64,Male,1,No,Yes,26,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),110.23,6210.57,No
bcf5523d-c965-474a-bd5f-b7a3a17c2e6f,Female,0,Yes,No,51,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,90.04,6651.54,No
0a4d1fd2-7d8e-415e-8841-37b8fbcda253,Male,0,No,Yes,4,Yes,No,DSL,No,No internet service,No,No internet service,No,Yes,One year,No,Electronic check,85.66,1879.78,No
438b89dc-ef4f-4a91-900f-268014ab9763,Male,1,Yes,No,11,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,One year,Yes,Mailed check,96.74,1818.7,No
c284f355-e004-478a-9db0-2200cc34c33e,Female,0,No,Yes,17,No,Yes,No,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),33.37,2859.15,Yes
5fdf5e14-ffe7-4dd0-bc4e-0eb1092bec65,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,87.98,7792.98,No
1bc12de8-852c-41fd-bb16-44f40944796d,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,53.95,1621.09,No
2758f0b3-dc4d-49f0-a39b-1859c037854d,Male,0,No,Yes,51,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),44.37,4720.73,No
0746ae47-0b1f-4bf0-96f2-10c96b2b6e25,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),108.63,2548.59,No
a5e60e9e-80e1-4585-9f22-9c51a9808b48,Male,0,No,No,3,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,113.43,6426.78,No
0e220977-9472-4443-a9c4-13e7783fa0fe,Female,0,No,No,30,No,Yes,No,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,63.56,5897.9,No
e7bc2362-bdff-4c45-a95b-9ac638a6c584,Male,0,Yes,No,7,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,19.6,699.43,Yes
6fb1c879-929b-4479-8eab-cfd483f1d275,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,71.76,5825.78,No
f31fdb5c-2ac3-43f9-aa7c-865e96f8360f,Female,1,No,Yes,8,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,93.46,1505.18,No
2c90cc95-c8df-4982-bbea-cebc37abeac8,Female,0,No,No,20,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,67.44,6106.86,Yes
95c91728-742b-4702-b1af-31f43fdf1e8c,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Electronic check,44.67,2508.5,No
515ecda8-15e9-46b7-8bd0-42c192b23a3d,Male,0,Yes,No,65,No,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.82,8029.08,No
46791e2e-677c-4e27-abfc-d0f639f671b0,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,112.13,884.55,No
b4554b58-e0a2-427f-a69b-e527c20fa9cc,Female,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,117.07,4401.06,No
7361ead6-a720-4978-9c49-4dddec084c70,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,One year,Yes,Electronic check,40.28,7329.58,No
3b9cf3fc-578e-4136-a5f6-b9c6cb83ee48,Female,0,Yes,No,8,No,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,71.77,2132.53,Yes
59047746-27ce-453d-b120-d41bf80d340f,Female,0,No,Yes,8,No,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),106.85,1482.42,No
1c941bed-d244-4dd5-937a-39863e42ca8d,Male,0,No,No,19,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),46.56,3966.17,No
3ed9bd7b-e90c-4588-84b1-9cbe5b222c7c,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,91.36,3860.33,No
beaf50db-f6b2-41e8-9e25-f932824f1fb6,Female,0,No,No,72,Yes,Yes,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,29.73,3084.88,No
002ca8a5-b394-4f15-8e0e-d10e42bb20c3,Male,0,No,No,40,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),42.66,2338.76,No
3bf1e220-1777-408f-931b-b2bea223f5d0,Male,0,Yes,Yes,32,No,Yes,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),54.08,1861.72,No
46062b8e-82ce-4b05-933a-fdec2f3e19af,Male,0,Yes,No,61,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,93.99,2096.68,No
48ce7808-2a5e-4668-b564-ae91b0ed112c,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,One year,Yes,Electronic check,105.03,963.94,No
bd103e67-838a-4310-b12e-089c5ef7a02c,Male,1,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,88.28,4997.49,No
77e1ed10-4bc2-4d04-80e8-55d3d66639b5,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),54.44,2118.96,Yes
93123719-30cc-484c-952a-6b54c9f3e821,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No internet service,Yes,No,No internet service,One year,Yes,Mailed check,99.59,,No
7c267a89-b559-4cff-ae6b-39457415a299,Male,1,No,No,36,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),113.56,7460.38,No
f40a768b-c704-45f9-a7fb-81885981a237,Female,1,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),101.41,1891.03,No
6c9c1c93-d61c-4019-bd0d-fe60b8445777,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.19,1307.0,No
c710cfa0-9bed-4129-a84a-bc3cdf73472f,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),23.61,5345.14,No
2f0a6dca-709c-4034-aaf5-368cec59865a,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,104.02,,No
451c71ec-5807-428f-a75e-e787c61fd127,Male,0,No,Yes,39,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),114.83,8049.41,No
07e0e86c-bf24-41bd-9305-5bf287e842a2,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,24.15,,Yes
2a2ddef6-76e3-4f41-b617-dbc09f4b5bb7,Female,1,No,Yes,17,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,One year,Yes,Electronic check,56.19,7330.89,No
ecab0cf5-ef2d-4e45-9a4d-073154568e57,Female,0,No,No,31,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,32.18,7411.33,No
87ece43d-89f9-4260-ab7a-ed0fef9a583f,Female,0,Yes,No,33,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),113.08,8213.62,No
aa8495c8-bee1-45a9-aa69-75f8e1d6748f,Female,0,No,Yes,66,Yes,No,No,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,43.71,5909.46,No
e5ab01a0-20ff-4c19-8875-45f53b423551,Male,0,No,Yes,25,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.0,3890.18,No
93ddd5f9-171b-4991-bd39-59eb6ad956fd,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),27.03,4905.11,Yes
a51002eb-87f9-4526-be8e-dfb7201f874f,Male,0,No,No,18,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),60.9,2398.97,Yes
fb047935-f5b4-403c-a481-148117c889a9,Male,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,50.85,2366.87,No
f2bbfc63-825e-42e1-b972-fc703571826d,Male,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),102.85,186.62,No
cc75c078-9c7e-47ac-a28f-457332a949a4,Male,0,Yes,Yes,1,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.57,6769.48,No
7e4cb1ae-a4f4-41be-b5d5-49f1819b6b09,Male,0,No,Yes,61,Yes,Yes,No,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Mailed check,37.78,4454.59,No
3dc21cc6-c45a-4481-bd46-bade29b62a97,Male,1,No,Yes,29,Yes,Yes,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,44.0,3005.87,Yes
476a2d91-7a87-4535-bf5c-d9bf4abfa264,Male,0,Yes,Yes,52,Yes,Yes,No,No,No,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),105.14,6367.53,No
17698742-48a4-4513-b009-aac0c63a59c1,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,29.44,94.69,No
727e66c1-3333-4741-84aa-bd9411aff495,Male,0,No,No,5,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),32.76,1436.82,No
ecb335a2-f086-48b3-b402-25414b65135c,Male,1,No,No,21,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,56.48,3428.69,Yes
b417b1ad-5f06-4329-a78e-3b42ec8ae7e9,Female,0,No,Yes,9,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),24.97,6882.12,Yes
c77aafa3-c868-49bf-b83d-391ea6123d7b,Female,0,Yes,No,30,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,83.16,105.81,Yes
ed8d34ac-eb49-4549-9889-e880ec81f340,Female,0,No,No,8,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),58.41,1408.18,No
c2bec3aa-bc32-45cc-8872-379d1c4eb139,Male,0,No,Yes,49,Yes,No,No,No internet service,Yes,No,No,Yes,No internet service,One year,Yes,Mailed check,93.6,4591.94,No
dfd93468-8ea3-40af-bd37-ebb1767235a1,Female,1,No,No,11,Yes,No,No,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,42.92,497.81,Yes
8734cdc7-f4d8-4570-8105-d815273f1c46,Female,0,Yes,No,12,No,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Two year,No,Credit card (automatic),85.88,1512.26,No
935f3946-e566-47cb-9441-e28381fbbbbe,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),100.05,8282.39,Yes
6be43143-3c5e-4237-8457-a7510ee02ce0,Male,0,No,No,15,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,One year,Yes,Electronic check,108.86,162.29,No
dad0711c-ccaa-4402-a2c0-956973fd3e53,Male,0,Yes,Yes,69,Yes,No,No,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),27.66,7505.0,No
4056b79a-04eb-41c8-a994-1cc85aeba936,Female,0,Yes,No,25,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,25.1,3300.31,Yes
df51d64b-5708-4288-890b-dfefe5ec3776,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,105.18,1536.91,No
a7623106-1cc9-4385-b1d8-a37eaae5560e,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.81,1443.99,No
341597b4-980f-49f8-9bd7-f033c95b1fc7,Female,0,Yes,No,27,No,Yes,DSL,Yes,No internet service,Yes,Yes,No,Yes,One year,No,Credit card (automatic),105.88,6609.36,Yes
2ffe4b38-a300-4927-83ae-921dedd3a267,Female,0,Yes,No,72,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),69.23,3219.03,No
7541eb12-206b-4efa-ba03-3f220ac04c2f,Female,1,Yes,Yes,41,Yes,No,No,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,27.85,1354.62,No
de2bda3f-6f6f-4818-9ac6-201de88f7b05,Male,1,Yes,No,50,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.51,3781.81,No
4ea9e021-3354-495a-bc6b-42de7d102eb5,Male,0,Yes,No,19,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),93.94,1850.75,No
7d0c5cbc-d24f-49d2-b2f3-3218748ac9fb,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,81.87,3342.96,No
c4485449-1145-4db2-aae4-04f213012bd5,Female,0,Yes,No,50,No,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),80.72,8182.18,No
a31a3b05-b413-4e20-b943-c7cf31a1dc95,Male,0,No,No,1,Yes,No,DSL,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),97.85,4005.07,No
68f2c045-91f0-4fbd-bc68-80c5078a3b70,Male,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,21.92,5570.38,No
c81094c2-a27a-45a5-ae5d-097adcb09496,Female,1,No,No,1,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,38.76,7911.38,No
225f9f96-9e74-42ac-a926-6a1eb2feadb9,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.05,1634.81,Yes
9cb5d44e-953e-4eb5-91a2-edfcf16094a2,Male,0,Yes,No,25,Yes,Yes,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.38,6830.99,No
f8c5c81b-602d-4493-a506-1139edddbd73,Female,0,Yes,No,52,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),115.47,5071.98,No
59b33623-7bcc-441d-8103-2c2e32179fef,Female,0,No,No,5,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.78,,No
b5b44380-d30f-48c7-8036-136b90fde0e7,Female,0,No,No,9,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),95.93,88.27,Yes
55f5e514-928b-49e0-b5ea-cf969e47ee67,Male,0,No,No,63,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),21.84,,No
1074962e-8385-414c-bc65-ccdb07b170ed,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,114.62,1495.67,Yes
30eaae6d-158a-4fe7-a237-670a386a9ae5,Male,0,Yes,No,59,Yes,No,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.44,266.31,No
83a64c02-a35f-47ea-bed4-5eb241d0b983,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.74,4911.44,No
7a003d63-5e9b-425d-91ff-83c15f872e8b,Female,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),19.23,8522.9,No
999a04f4-23b6-42af-b1f2-30eda8d3a775,Female,0,No,No,23,Yes,Yes,No,No,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,47.08,300.88,No
e7bfbce5-edeb-4586-a339-8b1ea2c2d216,Female,0,Yes,No,21,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,95.94,2840.95,No
d4e76971-f348-4172-9117-0989f2f27309,Female,0,No,No,15,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.29,1651.71,No
4b490620-1921-4870-a38c-ebce07524ade,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,25.78,1996.07,Yes
3e42870a-d886-46f3-85e9-8a6077d7e6b2,Female,0,Yes,Yes,53,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),52.99,6255.47,No
454aceb8-787a-478b-8240-9297fb3266b6,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),98.48,8647.2,No
57fc8fee-fe87-4ae5-8240-e38c37442235,Male,0,Yes,No,25,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.83,5123.28,Yes
5fef0f24-7570-4154-951f-9a7585346a84,Male,0,No,Yes,32,Yes,No phone service,No,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),110.3,2765.29,No
cb065793-8375-4d2b-886e-ffe61e84b7ca,Male,0,Yes,No,21,Yes,No,No,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,116.23,388.81,Yes
c7ec510b-9026-44d6-8e1c-e5aeb9e685a0,Male,0,No,No,56,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),35.38,5752.97,No
de3f42f3-29ab-4815-b7fc-d723697cbb10,Male,0,Yes,Yes,35,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No,Two year,No,Credit card (automatic),53.98,6033.48,No
9ef941f9-9d37-46c7-8feb-8749450bfcdc,Female,0,No,Yes,58,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,118.4,7482.08,No
0a3057ad-531b-4d02-ba93-e585594eaaff,Male,0,No,No,41,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.85,7069.19,No
1499c575-b2a6-4913-8345-16f066d054f0,Male,1,Yes,No,9,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),58.08,3845.62,Yes
87a04d44-fa17-4b49-b793-2e38b55def77,Female,0,No,No,48,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),70.14,5378.11,No
7f00a6d7-1a39-4723-b1da-6e8420e3b560,Female,0,No,No,21,Yes,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,58.9,7665.43,Yes
0fc834b2-863d-4589-8351-d089437f3a8b,Male,0,Yes,Yes,4,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),44.61,4029.02,No
e2743e65-a2bb-4af1-ba49-66ff3c964c61,Female,0,No,No,21,Yes,No,DSL,No internet service,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,82.7,3419.33,No
52d544c3-b421-452e-ba1b-40aa588181c1,Male,0,Yes,No,32,No,No,No,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),43.84,,Yes
8d131060-772f-4bf8-8e84-1483c96bb609,Female,0,Yes,No,17,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,71.71,7366.85,Yes
6c6b3110-df1a-40a3-a3d8-a45ae46c593d,Female,0,No,No,27,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,106.32,1637.0,Yes
e5e0938c-9b50-4851-b56c-164bc7c6e178,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,55.09,744.6,No
38903538-333e-4caa-9951-ed690b464ac0,Female,0,Yes,Yes,50,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),55.39,1531.36,No
71ce869d-a9e7-46b0-ab8d-69e344da8f62,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.81,3755.1,No
27c7fe42-a4a9-4e70-ab62-03bdea1f2375,Female,0,Yes,No,2,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,76.99,676.61,Yes
0c6ea5a9-01c3-42b2-880f-48eefa3d1411,Male,1,Yes,No,3,Yes,No phone service,DSL,No,No,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),18.46,2317.25,No
6c7e4959-ff12-4f86-9e97-add3241e0c27,Male,0,No,No,65,Yes,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),90.44,850.58,No
6de6b450-00fa-40af-b96f-1600cf7de2c1,Female,0,Yes,No,59,Yes,No phone service,No,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,108.4,371.75,No
03f0dd31-e3b2-49c8-a9f0-4b507c4ce180,Female,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),99.83,5522.92,No
3c21da77-c952-439f-9920-7679becb12d2,Male,0,No,No,1,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,95.55,4492.84,No
3c467d66-dc15-40ef-81da-aa19f46fb69e,Male,0,Yes,No,54,Yes,No,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,33.8,5289.02,No
212180e9-17be-47a6-aeb6-b1cf3d431762,Female,0,Yes,No,7,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.23,2579.66,No
f5bf1811-8823-411f-a71b-be58d0568f0c,Female,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.03,6562.66,No
5151c091-d121-4eec-831a-454ac4cb07a3,Female,0,Yes,Yes,17,Yes,No phone service,No,No internet service,No internet service,No,No,No,Yes,One year,Yes,Mailed check,113.99,810.83,No
a3c83c51-5fac-4b73-a21a-c824e2c12428,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,30.47,3268.12,Yes
