customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,total_interactions,days_since_last_interaction,billing_inquiry,complaint,service_upgrade,support_call,website_visit,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
506e5a9a-b758-488d-ab73-295b344a54b8,1,0,0,1,17,1,1,109.46,6206.61,0,18,7,6,2,0,4,6,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
21813d25-6552-48a6-83ff-50113d1a85dd,0,0,0,0,69,1,1,60.35,6528.51,0,21,102,4,3,0,3,11,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
750cab75-4ccc-4bc2-a53f-8a28abf3e3fc,1,0,1,0,63,1,0,101.57,8609.09,0,13,9,1,1,1,1,9,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
ef8c485b-c07a-40f2-add4-253b50f0fd0a,0,0,0,0,55,1,0,49.03,4315.275,0,15,14,4,1,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9f044aed-7552-4327-8262-7f7312922f83,1,0,0,0,41,1,1,53.01,1357.35,0,18,12,2,3,0,5,8,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
19985f15-ff00-4d4d-9020-59e4ff9ab5c2,1,0,0,0,11,1,1,115.13,3348.34,0,12,89,0,0,1,3,8,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
8181a8cc-3691-47eb-89a2-688b12c136e0,1,0,1,1,50,1,1,79.24,1332.43,0,16,5,1,1,1,0,13,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5958a499-eeea-463e-a1e8-ac6843e42caf,1,1,0,0,49,1,1,73.01,1450.79,0,12,22,4,1,0,1,6,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3e896c64-e117-4ac3-919c-4ea3e1805081,0,1,1,0,51,1,0,77.85,5210.78,0,14,12,2,3,2,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0
702cdd20-2862-48b8-88f4-ef125e9953d2,1,0,1,0,5,1,1,38.67,6620.54,0,16,9,4,4,0,0,8,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
4d71c366-b41b-4143-8b10-550cd5704f32,1,0,0,0,51,1,0,42.41,2721.72,0,13,35,2,1,0,1,9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
ce9e1a11-fcbb-4e59-bbdd-cf7c9c96e9ec,1,0,0,1,22,1,1,86.27,7198.31,0,16,8,2,1,0,2,11,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0
aaf91531-0200-41f0-8768-a84fa76afde6,1,0,0,0,1,1,1,20.71,2671.79,0,10,75,2,0,1,1,6,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
ee87905e-4ca4-45ea-8dfa-6a56d12dbc9a,0,0,0,0,45,0,1,46.49,6981.78,0,14,8,0,1,0,4,9,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
e0ccedc5-f05d-476e-9a84-a51aa9d3d7c7,0,0,0,0,26,1,1,73.99,5539.83,1,16,13,1,2,0,5,8,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
e3c43657-1d8c-4bac-83b4-09ef2260e70f,0,0,1,0,11,1,1,37.25,6804.42,1,18,15,3,1,1,1,12,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
27cb6f2a-8da0-4097-be0f-051b1b66b5a9,0,0,0,0,8,1,0,109.7,3288.64,0,9,78,1,3,1,2,2,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
35ebd32d-9ad6-40ab-8821-2ddb45b89cd9,0,0,0,0,16,0,0,66.03,5515.99,1,15,1,2,4,1,3,5,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0
afffcfd2-341e-440b-97c7-00aab7b56ea7,0,0,0,0,41,1,1,91.66,4315.275,0,18,7,3,3,0,5,7,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
81627cf1-4394-42e6-9a58-7e8aa25d6b29,0,0,1,0,4,1,1,70.09,2337.76,1,9,54,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
e87d1c78-e7c4-41c7-8049-7b717d106c60,0,0,1,0,14,1,1,95.93,4536.35,0,13,14,2,2,1,1,7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
a2607723-17a0-4f49-8d01-280fd89a40c0,0,0,1,0,34,1,1,86.15,4758.78,0,22,15,2,1,3,9,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0b49452d-46d4-43f3-9450-281c6c6f7633,0,0,1,1,59,1,0,72.97,8362.15,0,17,4,4,0,1,3,9,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
217d65a0-c568-41cd-9563-f61600e85ece,1,0,1,1,57,1,0,65.48,7732.76,0,16,62,0,1,1,3,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
295d6fbf-430f-401d-bad4-09e2a319dcb4,0,0,1,1,52,1,0,36.37,3993.01,0,11,56,2,0,1,1,7,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
b4a69f3c-8d3a-4d99-b11c-21c9bdc14f1f,0,1,0,0,33,1,1,64.38,7986.21,0,11,22,1,2,1,0,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1ca3c448-0279-46a6-8f97-97b06d7ce3c9,1,0,1,1,29,0,0,34.6,4915.83,0,17,7,0,1,0,7,9,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b0e6a969-e213-42b0-b1ee-dba313432e61,0,0,1,1,28,1,0,47.28,3466.45,0,10,38,2,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
093923de-8bab-4e3b-a628-6bfbe767dcea,0,1,1,0,67,1,0,37.51,7976.26,0,12,10,3,1,1,1,6,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8d7248e2-951f-48d0-9e84-f058d5a804eb,1,0,1,1,65,1,1,113.37,7753.71,0,17,15,2,0,0,4,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0ab54bde-20a0-4502-ae06-809725e97977,1,0,1,0,8,1,0,87.96,6701.35,0,23,1,4,0,1,5,13,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
eededb07-e623-4689-9d59-cd2a4eea04e7,0,0,0,0,23,0,1,106.96,468.57,0,13,4,0,0,1,5,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0a368ce7-dc57-4131-b8e1-daa7cbceabde,1,0,0,0,41,1,0,57.77,4315.275,0,10,4,3,0,1,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0
ae9bec36-35c7-436c-9b99-62c6e61fecc0,0,0,0,0,59,1,0,35.54,8445.79,0,16,12,3,0,1,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
5a8aaeca-1a50-4ec3-aabc-25fa3fe12e47,1,0,1,1,70,0,0,91.32,4889.72,0,11,7,1,4,1,2,3,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
dfed2c43-e256-46dc-8f54-86b7c7b5b2bc,0,0,1,1,32,1,1,71.95,4704.81,0,21,90,5,0,1,4,11,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
bfddc3d9-9ee3-4c2a-b94d-62046808593f,1,0,0,1,32,1,1,112.25,7390.8,1,10,40,0,3,1,0,6,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3c9ad14c-ee0c-4eb5-acfe-db992790cebd,0,0,1,1,12,1,1,51.66,509.17,0,13,33,1,0,0,5,7,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
ccc56569-f9e8-4369-a999-b735dd56cc94,1,1,0,0,14,1,1,116.64,4832.72,0,12,45,1,2,0,3,6,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1
698c206f-e1a4-4e10-ad53-4dd0cf8ebc5a,1,0,1,0,71,1,0,27.5,5210.12,0,14,6,1,1,3,5,4,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
ecab3301-bc8f-4d29-adea-94930658663a,0,0,1,1,67,1,1,39.67,8156.67,0,6,4,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
696608aa-ee49-4329-884a-7b28550a1b46,1,0,0,0,28,1,0,92.9,2852.97,0,15,45,2,2,1,2,8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822,0,0,0,0,4,1,0,19.63,2171.23,0,11,6,3,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28c13091-444d-410b-bf87-e362cf8d446a,1,0,1,1,30,1,0,69.87,2214.39,1,9,8,4,1,0,1,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
61ee411a-1bac-47a7-b386-f7a4c991603f,0,0,0,0,6,1,0,72.02,1270.06,0,11,1,0,2,0,4,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
787f2425-dbcc-4477-89e9-db0adf465290,0,0,0,0,58,1,1,34.38,629.68,0,17,2,2,1,1,3,10,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
eb1fa9f2-d10b-41d0-b317-347038f16a81,1,0,0,0,17,1,1,97.28,5497.59,1,11,83,2,0,0,0,9,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
d20eac17-4e20-4d1a-9983-36e375d66ed4,1,0,1,0,61,1,0,85.95,1572.21,0,8,72,3,0,0,0,5,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
39118497-3a43-42ba-9f0f-06cbcb9bc326,0,0,1,1,66,1,1,39.55,4315.275,0,18,62,2,2,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
6601ddd0-3170-4437-a8f7-ef5a060edf5b,1,0,1,0,28,1,1,20.48,8209.16,0,14,4,2,2,0,2,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11c58ef0-dd46-4c09-8752-87aa5408f9ac,0,0,0,0,26,1,1,40.55,6211.88,0,15,34,2,0,3,2,8,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
59e4b671-4774-4c58-85f8-bc16f7860b50,0,0,0,0,41,1,0,38.7,599.19,0,20,38,3,2,1,6,8,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
adf4e62d-6651-429e-8268-690ba43825b5,0,0,0,0,28,0,0,55.89,3220.73,1,17,44,7,0,0,5,5,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
54c63cd8-8945-4f27-97fa-2d8dfb2ca025,1,0,0,0,2,1,0,70.31,1234.85,0,17,21,1,2,1,1,12,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
e08596db-1d87-4966-8710-d430f071d879,0,0,0,1,9,1,1,89.88,3365.71,0,16,15,3,1,1,2,9,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
94a1875d-2db6-4edb-82de-ffccf86c2ca2,0,0,0,0,10,1,1,82.21,2831.02,0,14,30,1,3,2,1,7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
09cb3942-43f5-4a85-bbc9-f87af668a617,1,0,0,1,7,1,1,21.63,7637.82,0,14,8,2,2,0,3,7,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
587ef344-6f3f-420c-98b8-e4cc1bc044fc,1,0,1,0,6,1,0,109.01,8109.13,0,18,2,3,1,1,4,9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
6fb78271-504d-481f-8953-5b63ba81edd9,0,0,1,0,15,1,1,89.22,2696.21,0,16,9,0,2,3,1,10,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1d9af659-82ec-4f2d-bbf6-e16f9b3080d5,1,0,1,0,69,1,0,52.61,4591.65,0,14,17,3,1,3,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
30a900ad-939b-462d-a645-f129629c2ae3,1,1,0,0,42,1,0,83.44,2404.45,0,13,6,1,1,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6fa17735-b572-43d0-8b5c-ea6a41357e8c,1,0,0,1,22,1,0,67.34,3501.55,0,16,25,2,5,1,4,4,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
ce777f00-ecf2-4e76-8519-7ff4006ed6e3,1,0,1,0,13,1,0,116.36,5941.61,1,12,10,4,1,0,1,6,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
f0b5156b-b82c-4074-afd5-dea589d7fd6c,1,0,0,1,51,1,0,112.52,756.31,0,17,3,4,3,0,1,9,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0
3270e4fa-abae-4f43-bcae-8081bdf070aa,1,0,1,1,20,1,1,40.33,196.63,0,15,8,1,0,0,3,11,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
f2e9702d-11e9-4daa-ae69-81a35d3d9e56,0,0,1,0,36,1,0,76.61,4399.54,0,13,19,1,0,1,0,11,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0
9f871ce7-5487-4d4f-abb7-a385aa0b7b14,1,0,1,0,17,1,0,22.77,1113.81,0,16,2,1,1,1,3,10,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1fe771d6-d917-4793-a9d3-c2e6505cc686,0,0,0,1,63,1,0,69.52,6399.05,0,22,18,4,1,0,6,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
81d2c7de-4ce1-4b90-a669-7833b841d0a0,0,1,1,0,72,1,0,75.66,1258.05,0,14,40,2,1,1,3,7,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0
5380b904-688c-4015-aab9-7e494f2d4796,1,0,1,1,49,1,0,23.63,3281.81,0,19,18,3,2,0,7,7,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8dedf9fb-4bb0-4f20-b27c-40266703b636,1,0,0,1,12,1,1,61.46,5191.63,1,22,2,2,5,3,5,7,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,0,0,1,0,13,1,1,111.55,8653.59,0,12,36,2,3,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
bf85bf0e-ad64-456c-a10f-aa3ff0bbac67,0,0,1,0,12,1,0,86.33,4921.86,0,9,53,3,0,0,1,5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
91b0e1d9-9d92-42af-ac8d-0e44e71e43a6,0,0,1,1,64,1,0,47.96,4315.275,0,17,10,3,0,3,3,8,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
d56f0350-8c45-4ce2-a7f4-8ad54d0b0d1a,0,0,1,0,36,0,1,102.12,8125.71,0,14,31,1,2,2,5,4,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
35ce8841-4973-4d6c-8dca-bfb7001a9a8b,1,0,0,1,9,1,0,36.06,2568.92,0,16,7,2,2,1,1,10,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
9b4e2c24-9479-41e6-8927-7d9b6e0d2648,1,1,0,0,26,1,0,105.0,7146.54,1,12,69,2,3,2,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7118e364-7709-4749-927e-ecfaa79ac9aa,1,0,1,0,26,1,0,88.57,3579.29,1,20,3,3,3,0,5,9,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
82dc4c8e-36b5-429a-acf5-e81e71316269,0,1,1,1,64,1,0,28.63,1513.89,0,18,12,5,3,1,3,6,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
f5b78cc7-e6b3-4944-8b32-3e357922bac2,0,0,0,0,58,1,1,100.73,4155.52,0,11,2,2,0,0,2,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
a8aa7158-2b70-4525-bc67-f831cbc84759,1,0,0,0,13,1,1,30.17,8110.67,0,14,54,2,0,0,5,7,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
a9f25336-83f4-49a9-88a6-39d015b52908,0,0,1,0,20,1,1,83.4,2024.81,0,14,40,1,3,1,3,6,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
17e8392a-55ce-45db-9e87-e04ca2086977,0,1,1,0,8,1,1,33.96,4315.275,1,15,42,3,1,1,3,7,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
3c20592f-c04a-46c4-b3b6-3fe1d1843324,0,0,1,0,15,1,1,61.31,6357.95,0,13,8,2,1,0,1,9,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ce7ae7f6-3982-4cff-8f77-a665ac3c5640,0,0,0,0,4,1,0,88.27,2829.58,0,13,7,3,3,0,2,5,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0
0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,1,0,0,0,35,0,0,80.84,1948.51,0,14,14,3,1,0,4,6,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9c7c7377-79a2-4903-bbe3-3b243eae0032,1,0,1,1,12,1,0,48.86,2311.09,1,11,9,2,1,1,0,7,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0
74962764-12a4-4ef0-84bb-b7a9d98868dd,1,0,1,0,8,1,0,45.91,6166.8,1,11,19,2,2,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,1,1,1,0,6,1,1,51.62,5762.59,1,14,19,1,3,1,2,7,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
624c69b6-b244-45a7-b7e5-848131c681ec,0,0,0,0,47,1,0,21.73,3415.1,0,12,1,0,1,0,4,7,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
25c73c44-3e75-43b4-a64f-a6637e8f8095,0,0,0,1,22,1,1,72.03,729.62,0,9,26,1,1,0,1,6,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
e4855aa1-016b-4287-b008-05cca7f36ae9,1,1,1,0,3,1,0,68.57,5607.17,1,10,3,2,1,2,2,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e2add909-c521-4f2d-9c45-d539c03f3538,1,0,1,1,4,1,1,47.18,827.09,0,19,4,1,1,0,6,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
3805f907-6cd6-4193-8746-8f591b494e15,0,0,1,0,27,1,0,24.27,1153.82,1,18,20,1,3,0,2,12,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
b227462c-f53d-4330-8dda-24ba2d06e8cf,0,1,1,0,34,1,0,67.76,5507.95,0,20,12,4,3,0,3,10,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
8eb22579-0cdb-4ca4-b6ec-bdd68498e113,0,0,0,0,24,1,0,79.1,2686.94,0,14,6,1,0,1,1,11,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0
1f115b76-d92c-4227-aadf-50853fcb7546,0,0,0,1,8,1,1,101.82,4315.275,1,18,2,1,2,0,5,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
76f2dbfe-cd29-436f-a222-82e174daaebf,0,0,1,0,43,1,1,56.44,5280.23,0,13,30,5,2,0,3,3,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
8f15ba58-fce6-4504-87f8-424daae65fc1,1,0,1,0,39,0,0,49.93,1173.2,0,17,16,2,3,0,3,9,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
c1581092-f335-4ba3-913a-7052986f9025,0,0,0,0,10,1,0,30.87,8368.32,1,16,15,1,0,1,2,12,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
d0a44432-9cd6-4852-b14c-7df4e4347d51,1,0,0,0,20,1,1,83.87,1352.67,0,22,9,2,1,1,3,15,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6d3ee1dc-8139-4443-a45b-712eb8225688,0,0,1,0,7,1,0,51.55,5874.09,0,13,22,3,1,1,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
722764e6-8c41-461b-a827-a1b9d4a02e53,1,0,1,0,54,1,1,29.72,8173.92,0,18,11,3,0,1,5,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
dc8aee30-be60-43f7-a8be-9288e5af6e39,0,0,0,1,47,1,1,105.5,2595.74,0,17,7,3,3,1,1,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
c074718e-425a-409f-b337-c59979844388,1,0,1,0,4,1,1,32.67,1331.23,0,10,24,0,2,0,5,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
46fde062-a33d-47af-9701-410d3f4b1a70,1,0,1,0,48,1,0,36.05,6276.22,0,12,23,4,1,0,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
7c0e8cd8-8573-4793-8715-b2b9c40c5d91,1,0,0,0,30,1,1,56.54,491.66,0,13,13,2,1,3,1,6,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
709b7d97-464c-44af-bd3f-3799a07295e9,0,1,1,1,33,1,1,43.11,7526.09,0,17,4,5,0,0,1,11,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
3c07c574-4925-4af1-b6aa-e05b13d5f2f7,1,0,1,0,58,1,1,57.11,462.07,0,15,10,1,2,2,1,9,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
e49d681d-51d8-4c64-95fa-1ab8458f1f19,1,0,0,0,23,1,1,72.65,5613.33,1,13,17,2,0,1,2,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
269cd696-236c-4b87-94a0-bccb8a476a87,1,1,0,1,50,1,1,25.96,55.09,0,15,1,2,1,1,1,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
271e3ee2-b1a6-41f1-a20e-99d33b33f3d8,0,0,1,0,68,1,0,73.22,4135.93,0,12,75,1,1,1,4,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
6a34c854-1071-4d51-b6c5-9dacb4d7e28e,0,0,1,0,19,0,1,60.46,5030.87,0,12,17,3,2,3,1,3,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
7746d0ba-8ae8-405b-94b4-a48268586eba,0,0,0,1,13,1,1,75.71,3780.3,1,14,15,1,2,0,1,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
d5385b0e-34f3-493c-8ff0-a55c6a702e2f,1,0,1,0,43,1,0,65.79,394.17,0,13,14,2,2,1,1,7,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,0,0,0,0,10,1,1,92.08,226.32,1,13,33,1,1,1,2,8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
05000bc6-b20d-4b6e-b231-1f1795863a76,0,1,1,0,24,1,1,99.49,5319.33,0,15,11,1,3,0,3,8,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
9360715f-c3fe-4183-a172-b725db52ca58,1,0,1,1,55,1,1,54.47,5260.34,0,11,39,2,1,1,0,7,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0
f1578470-0182-47c4-ba1b-58066160a6b4,1,1,1,1,16,1,1,50.38,513.78,0,19,15,4,2,1,1,11,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
63d62a39-c0e3-4efd-8c71-e0fe5a0cdd7c,1,0,0,1,36,1,0,96.83,6655.73,0,11,54,0,0,2,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
d5f25073-f414-42b1-a442-9ebbda7b9095,0,1,1,1,2,0,1,110.86,7056.26,0,12,19,4,0,0,3,5,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
bc10fa52-bf5d-4fdf-89c8-d2ab6b44fa8d,0,0,1,0,14,1,0,104.55,7447.56,0,9,85,1,0,2,4,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
e5d6f6e6-9a6e-42f5-8cc4-29038bcf53a1,0,0,0,0,14,1,1,41.93,8195.81,1,15,80,3,1,0,5,6,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
45df16b6-382c-443f-bcfc-9b793875394c,0,0,0,0,1,1,1,86.25,5530.79,0,10,84,5,1,0,1,3,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
638c254c-076e-4bba-bc53-08bf6f92f25e,1,0,1,0,48,1,1,107.33,427.81,0,19,31,1,3,0,4,11,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1
cc530e36-addc-4e13-ab3b-4d37560c95ee,0,0,0,1,1,1,1,35.08,4027.64,1,16,6,4,1,0,1,10,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
